中央区 大通西1丁目～19丁目,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 大通東○丁目,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 南○条東○丁目,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 北○条東○丁目,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 南1条・2条の西1丁目～19丁目,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 南3条西1丁目～10丁目・13丁目～18丁目,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 南3条西11丁目・12丁目（南3条通の北側のみ）,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 南4条西1丁目～6丁目,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 南4条西7丁目～10丁目（南4条通の北側のみ）,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 南5条～8条の西1丁目～6丁目,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 南9条西1丁目～3丁目,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 南9条西4丁目～6丁目（南9条通の北側のみ）,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 南10条～15条の西1丁目～3丁目,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 北1条西1丁目～9丁目,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
中央区 北1条西10丁目～19丁目（北1条通の南側のみ）,札幌センター1,火 金,20160907 20161005 20161102 20161130 20170524 20170621 20170719 20170816 20170913,20160921 20161019 20161116 20161214 20170118 20170215 20170315 20170412 20170510 20170607 20170705 20170802 20170830 20170927,木,20160914 20160928 20161012 20161026 20161109 20161123 20161207 20161221 20170111 20170125 20170208 20170222 20170308 20170322 20170405 20170419 20170503 20170517 20170531 20170614 20170628 20170712 20170726 20170809 20170823 20170906 20170920,月
